Date,Price,Open,High,Low,Vol.,Change %
09/24/2021,2.1875,2.1696,2.1919,2.1489,1.24K,0.74%
09/23/2021,2.1715,2.1254,2.1727,2.0921,1.82K,2.24%
09/22/2021,2.1239,2.1254,2.1393,2.0851,2.15K,0.89%
09/21/2021,2.1052,2.1224,2.1415,2.0744,1.83K,-0.47%
09/20/2021,2.1152,2.1685,2.1685,2.1054,4.46K,-2.50%
09/19/2021,2.1695,2.176,2.1785,2.1655,,-0.08%
09/17/2021,2.1713,2.1796,2.1796,2.1475,7.01K,-0.45%
09/16/2021,2.1812,2.2025,2.2162,2.1636,12.75K,-1.15%
09/15/2021,2.2066,2.1821,2.2348,2.1783,14.70K,1.57%
09/14/2021,2.1724,2.1742,2.1882,2.1575,12.13K,0.53%
09/13/2021,2.1609,2.152,2.1819,2.1505,9.78K,-0.24%
09/12/2021,2.166,2.1515,2.1688,2.1488,,0.56%
09/10/2021,2.154,2.0974,2.159,2.0974,10.15K,2.59%
09/09/2021,2.0997,2.1329,2.1503,2.0796,17.43K,-1.52%
09/08/2021,2.1321,2.1353,2.1676,2.1211,21.67K,0.10%
09/07/2021,2.13,2.1461,2.1619,2.1117,15.99K,-0.79%
09/06/2021,2.1469,2.1327,2.1641,2.1233,4.33K,0.53%
09/05/2021,2.1355,2.15,2.153,2.135,,-0.86%
09/03/2021,2.154,2.1554,2.1928,2.1371,13.80K,-0.44%
09/02/2021,2.1635,2.1002,2.1726,2.1002,22.99K,2.49%
09/01/2021,2.1109,2.1374,2.1491,2.0885,33.33K,-1.45%
08/31/2021,2.1419,2.1503,2.1565,2.1138,38.22K,-7.39%
08/30/2021,2.3127,2.3485,2.3485,2.3074,0.19K,6.63%
08/29/2021,2.169,2.178,2.1995,2.161,,-4.63%
08/27/2021,2.2742,2.261,2.2945,2.2605,1.67K,0.83%
08/26/2021,2.2554,2.3022,2.3071,2.2532,1.88K,-1.97%
08/25/2021,2.3008,2.179,2.3017,2.1757,3.26K,5.50%
08/24/2021,2.1808,2.1193,2.1865,2.1193,2.39K,2.71%
08/23/2021,2.1232,2.0092,2.1284,2.0092,2.30K,5.29%
08/22/2021,2.0165,2.0075,2.0205,2.0075,,-0.35%
08/20/2021,2.0236,2.0801,2.0801,2.0085,2.20K,-2.78%
08/19/2021,2.0815,2.1313,2.1313,2.0509,4.43K,-3.08%
08/18/2021,2.1477,2.1628,2.1872,2.1259,57.66K,-0.83%
08/17/2021,2.1656,2.2131,2.2207,2.1566,43.21K,-1.60%
08/16/2021,2.2009,2.2461,2.2573,2.1809,40.38K,-2.33%
08/15/2021,2.2535,2.2475,2.2585,2.2445,,-0.40%
08/13/2021,2.2626,2.2645,2.2706,2.2463,27.13K,-0.56%
08/12/2021,2.2754,2.3086,2.3086,2.2578,36.76K,-1.16%
08/11/2021,2.3022,2.2664,2.3091,2.2191,37.23K,1.51%
08/10/2021,2.2679,2.246,2.2881,2.2456,36.27K,1.48%
08/09/2021,2.2348,2.2287,2.2486,2.1735,72.07K,0.26%
08/08/2021,2.229,2.2465,2.2465,2.2162,,-1.24%
08/06/2021,2.2569,2.2979,2.3173,2.2458,36.92K,-1.62%
08/05/2021,2.294,2.2509,2.3001,2.2362,39.59K,1.96%
08/04/2021,2.25,2.2713,2.294,2.2345,35.03K,-0.92%
08/03/2021,2.2708,2.2804,2.3027,2.2338,32.41K,-0.17%
08/02/2021,2.2747,2.3234,2.3335,2.2532,37.62K,-2.25%
08/01/2021,2.327,2.3275,2.3347,2.3269,,-0.33%
07/30/2021,2.3347,2.3157,2.3444,2.3074,29.15K,-0.71%
07/29/2021,2.3514,2.3263,2.3407,2.3121,0.14K,1.87%
07/28/2021,2.3082,2.3321,2.3321,2.3009,0.81K,-0.25%
07/27/2021,2.3141,2.3196,2.336,2.296,2.47K,0.25%
07/26/2021,2.3083,2.2982,2.3178,2.2597,1.38K,1.73%
07/25/2021,2.269,2.265,2.2715,2.265,,-0.97%
07/23/2021,2.2913,2.2599,2.2929,2.259,2.39K,0.80%
07/22/2021,2.2732,2.2097,2.2792,2.2045,3.32K,2.55%
07/21/2021,2.2167,2.111,2.2167,2.1094,2.63K,4.00%
07/20/2021,2.1315,2.122,2.1374,2.0779,2.20K,1.00%
07/19/2021,2.1104,2.2407,2.2407,2.094,17.72K,-5.81%
07/18/2021,2.2405,2.237,2.2465,2.2292,,-0.58%
07/16/2021,2.2536,2.2483,2.2711,2.2221,22.76K,0.15%
07/15/2021,2.2503,2.2743,2.2822,2.2402,23.24K,-1.88%
07/14/2021,2.2935,2.3111,2.3185,2.2545,37.22K,-1.07%
07/13/2021,2.3183,2.284,2.3202,2.2731,20.49K,1.80%
07/12/2021,2.2772,2.2872,2.2903,2.2576,22.66K,-0.65%
07/09/2021,2.292,2.2636,2.3003,2.2537,29.54K,1.63%
07/08/2021,2.2552,2.2093,2.2633,2.1786,17.43K,2.23%
07/07/2021,2.206,2.235,2.2627,2.1688,12.64K,-1.00%
07/06/2021,2.2282,2.3221,2.3295,2.2269,23.12K,-3.76%
07/05/2021,2.3153,2.2994,2.3176,2.2914,1.69K,0.69%
07/04/2021,2.2995,2.302,2.3036,2.2987,,-0.01%
07/02/2021,2.2998,2.2699,2.307,2.2573,9.35K,1.42%
07/01/2021,2.2676,2.2428,2.2981,2.2428,12.62K,1.15%
06/30/2021,2.2418,2.241,2.2657,2.2196,10.39K,0.13%
06/29/2021,2.239,2.2142,2.2415,2.2073,0.29K,1.01%
06/28/2021,2.2166,2.262,2.2637,2.2161,0.93K,-1.86%
06/27/2021,2.2585,2.2607,2.261,2.258,,-0.24%
06/25/2021,2.2639,2.2774,2.2939,2.1937,3.06K,-0.75%
06/24/2021,2.2809,2.271,2.2853,2.2436,2.27K,0.62%
06/23/2021,2.2669,2.237,2.2804,2.237,2.43K,1.92%
06/22/2021,2.2243,2.198,2.2266,2.185,1.61K,1.25%
06/21/2021,2.1969,2.1699,2.2012,2.1403,1.85K,0.71%
06/20/2021,2.1815,2.1615,2.1828,2.161,,0.61%
06/18/2021,2.1683,2.1212,2.1702,2.1131,2.55K,1.60%
06/17/2021,2.1342,2.1405,2.1719,2.1001,20.60K,-1.02%
06/16/2021,2.1562,2.1727,2.1835,2.1388,18.28K,-0.66%
06/15/2021,2.1705,2.186,2.1911,2.161,17.13K,-0.03%
06/14/2021,2.1712,2.1899,2.215,2.1652,13.98K,-0.93%
06/13/2021,2.1915,2.1815,2.1945,2.1815,,0.25%
06/11/2021,2.1861,2.2047,2.2232,2.1557,16.33K,-1.18%
06/10/2021,2.2122,2.1947,2.226,2.1724,15.11K,0.44%
06/09/2021,2.2025,2.2188,2.2362,2.1882,18.52K,-0.74%
06/08/2021,2.219,2.1952,2.2259,2.1636,23.13K,1.18%
06/07/2021,2.1931,2.214,2.2151,2.19,12.08K,-0.83%
06/06/2021,2.2115,2.2045,2.212,2.2035,,0.00%
06/04/2021,2.2115,2.1988,2.2235,2.1984,10.37K,0.44%
06/03/2021,2.2018,2.2064,2.211,2.1794,13.65K,0.35%
06/02/2021,2.1941,2.1826,2.1986,2.1693,7.01K,1.09%
06/01/2021,2.1704,2.1479,2.2042,2.1479,17.49K,1.22%
05/31/2021,2.1443,2.1367,2.163,2.1345,1.26K,0.25%
05/30/2021,2.139,2.1425,2.145,2.1375,,0.10%
05/28/2021,2.1369,2.1622,2.1724,2.1332,13.41K,-0.69%
05/27/2021,2.1518,2.1397,2.1476,2.1246,0.17K,0.08%
05/26/2021,2.1501,2.1117,2.1512,2.1104,1.61K,1.55%
05/25/2021,2.1173,2.1204,2.1232,2.1014,2.32K,-0.02%
05/24/2021,2.1177,2.0749,2.1203,2.0746,1.98K,2.16%
05/23/2021,2.073,2.0755,2.078,2.071,,0.22%
05/21/2021,2.0685,2.0525,2.0878,2.0411,2.63K,1.04%
05/20/2021,2.0472,2.1069,2.1069,2.0418,1.61K,-2.61%
05/19/2021,2.102,2.1521,2.1521,2.0699,2.13K,-2.73%
05/18/2021,2.1609,2.1618,2.1787,2.1222,2.97K,0.12%
05/17/2021,2.1583,2.1329,2.1631,2.1155,15.84K,1.09%
05/16/2021,2.1351,2.1283,2.1398,2.1281,,0.40%
05/14/2021,2.1266,2.0932,2.1296,2.0868,18.74K,1.49%
05/13/2021,2.0953,2.1441,2.1451,2.0774,22.13K,-3.04%
05/12/2021,2.161,2.138,2.1826,2.1235,27.18K,0.99%
05/11/2021,2.1399,2.1307,2.1453,2.0953,14.72K,0.30%
05/10/2021,2.1334,2.1587,2.1707,2.1135,30.86K,-1.45%
05/09/2021,2.1647,2.1843,2.1852,2.1559,,1.78%
05/07/2021,2.1269,2.1147,2.14,2.0858,26.72K,0.62%
05/06/2021,2.1137,2.1335,2.153,2.109,16.41K,-1.75%
05/05/2021,2.1513,2.1694,2.1818,2.1302,21.21K,0.00%
05/04/2021,2.1512,2.128,2.1701,2.1169,21.79K,2.36%
05/03/2021,2.1015,2.0819,2.1162,2.0547,17.45K,0.86%
05/02/2021,2.0836,2.0756,2.0842,2.0756,,0.35%
04/30/2021,2.0763,2.0898,2.0987,2.0559,18.59K,-1.12%
04/29/2021,2.0999,2.1091,2.1138,2.1091,0.22K,1.34%
04/28/2021,2.0722,2.0303,2.0732,2.0192,1.22K,2.56%
04/27/2021,2.0204,1.9926,2.0276,1.9879,1.44K,2.11%
04/26/2021,1.9786,1.9951,1.9951,1.9468,2.02K,-1.00%
04/25/2021,1.9986,2.004,2.0077,1.9986,,0.15%
04/23/2021,1.9957,1.9861,2.0001,1.9711,1.38K,1.06%
04/22/2021,1.9747,1.9675,1.9962,1.9636,1.29K,-0.44%
04/21/2021,1.9834,2.0026,2.014,1.9697,1.14K,-1.69%
04/20/2021,2.0174,2.0645,2.0716,1.9907,1.30K,-1.33%
04/19/2021,2.0445,2.0335,2.054,2.0297,8.00K,0.52%
04/18/2021,2.034,2.0395,2.04,2.0331,,-0.29%
04/16/2021,2.0399,2.0495,2.0614,2.0368,16.18K,-0.58%
04/15/2021,2.0518,2.0236,2.0533,2.0191,10.55K,0.80%
04/14/2021,2.0355,1.9723,2.0457,1.9708,18.72K,3.03%
04/13/2021,1.9757,1.9691,1.9869,1.9649,13.06K,0.29%
04/12/2021,1.97,1.9674,1.9973,1.9438,14.98K,0.10%
04/11/2021,1.968,1.9665,1.969,1.9649,,0.30%
04/09/2021,1.9621,1.9559,1.9687,1.9395,15.19K,0.14%
04/08/2021,1.9593,1.9423,1.9649,1.9333,12.71K,0.38%
04/07/2021,1.9518,1.9604,1.9803,1.9173,10.79K,-0.74%
04/06/2021,1.9663,1.9739,2.0166,1.96,12.16K,0.27%
04/05/2021,1.9611,2.0043,2.0108,1.93,13.56K,-2.50%
04/04/2021,2.0114,2.0006,2.0147,2.0006,,-0.54%
04/01/2021,2.0223,1.9664,2.0361,1.9523,17.12K,3.19%
03/31/2021,1.9597,2.013,2.0169,1.9508,14.51K,-1.47%
03/30/2021,1.989,1.9977,2.0031,1.974,0.07K,-0.31%
03/29/2021,1.9952,1.9825,2.0034,1.9553,0.76K,0.93%
03/28/2021,1.9769,1.9706,1.9779,1.9636,,0.49%
03/26/2021,1.9673,1.9605,1.9797,1.9603,1.15K,2.42%
03/25/2021,1.9209,1.9344,1.9482,1.9103,1.01K,-3.42%
03/24/2021,1.989,1.8766,1.9907,1.8766,0.95K,4.88%
03/23/2021,1.8964,1.942,1.9444,1.8803,1.40K,-3.24%
03/22/2021,1.9598,1.9226,1.9727,1.9223,1.05K,1.68%
03/21/2021,1.9275,1.9415,1.945,1.9268,,-0.80%
03/19/2021,1.9431,1.9246,1.9643,1.8979,1.53K,-0.05%
03/18/2021,1.9441,2.0501,2.0637,1.9001,22.73K,-5.03%
03/17/2021,2.0471,2.0942,2.1016,2.0311,21.10K,-2.57%
03/16/2021,2.1012,2.0949,2.1113,2.0773,13.28K,-0.16%
03/15/2021,2.1046,2.1537,2.169,2.08,14.23K,-2.59%
03/14/2021,2.1605,2.1485,2.1646,2.1465,,0.49%
03/12/2021,2.15,2.133,2.159,2.1288,17.23K,0.56%
03/11/2021,2.138,2.0858,2.1453,2.0748,14.92K,2.81%
03/10/2021,2.0795,2.0447,2.0878,2.0224,14.81K,1.43%
03/09/2021,2.0502,2.0479,2.0848,2.0342,12.12K,0.07%
03/08/2021,2.0487,2.1054,2.1054,2.0321,12.06K,-1.93%
03/07/2021,2.089,2.083,2.1115,2.083,,1.18%
03/05/2021,2.0647,2.0056,2.0763,1.9966,12.88K,3.34%
03/04/2021,1.9979,1.9392,2.0234,1.9185,9.25K,2.36%
03/03/2021,1.9518,1.9358,1.9701,1.9277,7.05K,0.80%
03/02/2021,1.9364,1.9125,1.9647,1.9092,7.58K,-0.33%
03/01/2021,1.9429,1.9811,1.986,1.9181,12.42K,-1.70%
02/28/2021,1.9765,1.9565,1.9775,1.9565,,1.33%
02/26/2021,1.9505,1.9774,1.9795,1.9429,12.04K,3.08%
02/25/2021,1.8923,1.8757,1.8922,1.8757,0.42K,-0.17%
02/24/2021,1.8956,1.8597,1.8969,1.8597,0.53K,1.99%
02/23/2021,1.8586,1.862,1.8709,1.814,2.00K,0.92%
02/22/2021,1.8417,1.8043,1.8423,1.7889,1.81K,-2.56%
02/21/2021,1.89,1.8745,1.891,1.8725,,4.60%
02/19/2021,1.8069,1.8053,1.8368,1.7818,1.87K,0.70%
02/18/2021,1.7943,1.838,1.838,1.7754,2.34K,-0.89%
02/17/2021,1.8105,1.76,1.8187,1.76,2.42K,2.12%
02/16/2021,1.7729,1.7778,1.7915,1.7406,3.78K,1.26%
02/15/2021,1.7508,1.7135,1.7627,1.7094,3.78K,2.40%
02/14/2021,1.7098,1.704,1.7202,1.704,,1.02%
02/12/2021,1.6925,1.645,1.7004,1.6318,12.88K,2.56%
02/11/2021,1.6502,1.6358,1.6666,1.634,12.45K,-0.19%
02/10/2021,1.6534,1.6642,1.6715,1.639,14.49K,-1.21%
02/09/2021,1.6736,1.68,1.6921,1.6504,16.59K,-0.07%
02/08/2021,1.6748,1.6543,1.6795,1.6543,13.41K,0.74%
02/07/2021,1.6625,1.654,1.663,1.6525,,0.80%
02/05/2021,1.6493,1.6559,1.6725,1.6472,15.05K,0.27%
02/04/2021,1.6448,1.6503,1.657,1.6248,10.23K,-0.23%
02/03/2021,1.6486,1.6385,1.6578,1.6321,15.77K,2.02%
02/02/2021,1.616,1.5951,1.6412,1.5944,16.95K,1.63%
02/01/2021,1.5901,1.5453,1.5967,1.5453,19.81K,2.40%
01/31/2021,1.5529,1.554,1.554,1.5415,,0.01%
01/29/2021,1.5527,1.5725,1.6259,1.5496,31.47K,-1.91%
01/28/2021,1.5829,1.566,1.6128,1.5643,0.43K,0.37%
01/27/2021,1.5771,1.5757,1.5892,1.5618,0.81K,-0.23%
01/26/2021,1.5807,1.5614,1.5885,1.5524,2.97K,1.26%
01/25/2021,1.5611,1.5459,1.5691,1.5334,2.76K,1.14%
01/24/2021,1.5435,1.539,1.5448,1.538,,-0.34%
01/22/2021,1.5487,1.5432,1.5511,1.5075,3.12K,0.05%
01/21/2021,1.5479,1.5381,1.5512,1.5285,2.86K,0.26%
01/20/2021,1.5439,1.54,1.563,1.5339,2.29K,0.38%
01/19/2021,1.5381,1.5241,1.5482,1.5198,3.18K,1.24%
01/18/2021,1.5192,1.5233,1.5261,1.5149,2.73K,-0.15%
01/17/2021,1.5215,1.517,1.5251,1.517,,-0.45%
01/15/2021,1.5284,1.5585,1.5596,1.5167,44.78K,-1.64%
01/14/2021,1.5539,1.5447,1.5592,1.5184,37.90K,0.33%
01/13/2021,1.5488,1.5678,1.5714,1.5347,50.33K,-0.27%
01/12/2021,1.553,1.5247,1.5612,1.5213,44.58K,2.12%
01/11/2021,1.5208,1.525,1.53,1.5104,39.58K,-0.99%
01/10/2021,1.536,1.548,1.548,1.5345,,-0.41%
01/08/2021,1.5423,1.4863,1.5491,1.4863,49.32K,4.02%
01/07/2021,1.4827,1.4842,1.4869,1.4645,35.65K,0.52%
01/06/2021,1.475,1.4461,1.4928,1.4448,48.17K,1.58%
01/05/2021,1.4521,1.3686,1.4585,1.3679,55.36K,5.77%
01/04/2021,1.3729,1.4183,1.4504,1.3624,41.20K,-2.56%
01/03/2021,1.409,1.4055,1.4115,1.402,,-0.08%
12/31/2020,1.4101,1.3968,1.4115,1.3841,26.84K,-0.13%
12/30/2020,1.412,1.3994,1.4179,1.3911,0.14K,1.74%
12/29/2020,1.3879,1.3775,1.3885,1.3693,0.46K,1.48%
12/28/2020,1.3677,1.379,1.3907,1.3671,1.53K,0.16%
12/27/2020,1.3655,1.3715,1.3715,1.3555,,-0.97%
12/24/2020,1.3789,1.3665,1.3784,1.3665,0.38K,-0.22%
12/23/2020,1.382,1.3271,1.3858,1.3269,1.55K,3.17%
12/22/2020,1.3395,1.3336,1.3497,1.3318,1.42K,-1.54%
12/21/2020,1.3604,1.3572,1.3611,1.3115,1.13K,-1.24%
12/20/2020,1.3775,1.398,1.3985,1.3755,,-1.30%
12/18/2020,1.3956,1.3876,1.4016,1.3785,18.81K,0.54%
12/17/2020,1.3881,1.3576,1.3915,1.3576,27.11K,2.60%
12/16/2020,1.3529,1.3268,1.3595,1.3222,24.49K,1.97%
12/15/2020,1.3268,1.3155,1.3343,1.3095,21.96K,0.58%
12/14/2020,1.3191,1.3107,1.3268,1.2865,22.88K,0.66%
12/13/2020,1.3105,1.309,1.3135,1.307,,0.21%
12/11/2020,1.3077,1.323,1.3236,1.299,26.89K,-0.68%
12/10/2020,1.3166,1.2853,1.3351,1.2794,33.86K,3.19%
12/09/2020,1.2759,1.2554,1.2852,1.2478,34.11K,1.59%
12/08/2020,1.2559,1.2417,1.2685,1.2383,17.77K,0.01%
12/07/2020,1.2558,1.2602,1.2734,1.2436,16.38K,-0.44%
12/06/2020,1.2614,1.262,1.2675,1.2613,,-0.56%
12/04/2020,1.2685,1.2717,1.2879,1.259,15.60K,0.54%
12/03/2020,1.2617,1.2397,1.2661,1.2242,22.98K,1.76%
12/02/2020,1.2399,1.211,1.2547,1.2106,25.38K,1.60%
12/01/2020,1.2204,1.2405,1.2533,1.2114,22.58K,-1.71%
